mal_id	title	type	source	genre_action	genre_adventure	genre_comedy	genre_dementia	genre_demons	genre_drama	genre_ecchi	genre_fantasy	genre_game	genre_harem	genre_historical	genre_horror	genre_josei	genre_magic	genre_martial_arts	genre_mecha	genre_military	genre_music	genre_mystery	genre_parody	genre_police	genre_psychological	genre_romance	genre_samurai	genre_school	genre_sci_fi	genre_seinen	genre_shoujo	genre_shoujo_ai	genre_shounen	genre_slice_of_life	genre_space	genre_sports	genre_super_power	genre_supernatural	genre_thriller	genre_vampire	age_rating	year	season	air_start	air_end	episode_duration	episodes	score	score_rank	members	favorites	popularity_rank	studio	producer	licensor	url	url_image
37675	Overlord III	tv	light novel	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	R	2018	summer	2018-07-10	2018-10-02	1380	13	8.16	380	281218	2406	308	Madhouse	Kadokawa	Funimation	https://myanimelist.net/anime/37675/Overlord_III	https://cdn.myanimelist.net/images/anime/1511/93473.jpg
37779	Yakusoku no Neverland	tv	manga	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	None	2019	winter	2019-01-10	2019-03-29	1320	12	8.72	44	285089	5198	303	CloverWorks	Aniplex	Aniplex of America	https://myanimelist.net/anime/37779/Yakusoku_no_Neverland	https://cdn.myanimelist.net/images/anime/1125/96929.jpg
37786	Yagate Kimi ni Naru	tv	manga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	PG-13	2018	fall	2018-10-05	2018-12-28	1440	13	8.02	555	97197	1466	1021	TROYCA	AT-X	Sentai Filmworks	https://myanimelist.net/anime/37786/Yagate_Kimi_ni_Naru	https://cdn.myanimelist.net/images/anime/1783/96153.jpg
37976	Zombieland Saga	tv	original	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	R	2018	fall	2018-10-04	2018-12-20	1380	12	7.73	1064	183709	1334	523	MAPPA	Avex Pictures	Funimation	https://myanimelist.net/anime/37976/Zombieland_Saga	https://cdn.myanimelist.net/images/anime/1094/95453.jpg
37982	Domestic na Kanojo	tv	manga	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	None	2019	winter	2019-01-12	2019-03-30	1500	12	7.28	2564	139537	1135	726	Diomedea	Mainichi Broadcasting System	none	https://myanimelist.net/anime/37982/Domestic_na_Kanojo	https://cdn.myanimelist.net/images/anime/1021/95670.jpg
37991	JoJo no Kimyou na Bouken Part 5: Ougon no Kaze	tv	manga	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	R	2018	fall	2018-10-06	2019-07-28	1380	39	8.74	36	238744	8879	417	David Production	Warner Bros. Japan	Viz Media	https://myanimelist.net/anime/37991/JoJo_no_Kimyou_na_Bouken_Part_5__Ougon_no_Kaze	https://cdn.myanimelist.net/images/anime/1572/95010.jpg
37999	Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen	tv	manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	PG-13	2019	winter	2019-01-12	2019-03-30	1500	12	8.53	93	242472	3813	374	A-1 Pictures	Aniplex	Aniplex of America	https://myanimelist.net/anime/37999/Kaguya-sama_wa_Kokurasetai__Tensai-tachi_no_Renai_Zunousen	https://cdn.myanimelist.net/images/anime/1291/97023.jpg
38062	Endro~!	tv	original	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	PG-13	2019	winter	2019-01-13	2019-03-31	1380	12	7.04	3652	43034	105	2129	Studio Gokumi	Egg Firm	none	https://myanimelist.net/anime/38062/Endro	https://cdn.myanimelist.net/images/anime/1475/96180.jpg
38101	Gotoubun no Hanayome	tv	manga	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	PG-13	2019	winter	2019-01-11	2019-03-29	1440	12	7.62	1328	128424	1400	801	Tezuka Productions	none	none	https://myanimelist.net/anime/38101/Gotoubun_no_Hanayome	https://cdn.myanimelist.net/images/anime/1819/97947.jpg
38450	Mo Dao Zu Shi 2	ona	novel	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	PG-13	2019	summer	2019-08-03	2019-08-31	1440	8	8.41	148	22813	416	2943	G.CMay Animation & Film	Tencent Penguin Pictures	none	https://myanimelist.net/anime/38450/Mo_Dao_Zu_Shi_2	https://cdn.myanimelist.net/images/anime/1305/102408.jpg
38524	Shingeki no Kyojin Season 3 Part 2	tv	manga	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	R	2019	spring	2019-04-29	2019-07-01	1380	10	9.12	4	346347	10727	244	Wit Studio	Production I.G	Funimation	https://myanimelist.net/anime/38524/Shingeki_no_Kyojin_Season_3_Part_2	https://cdn.myanimelist.net/images/anime/1517/100633.jpg
38555	Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...	tv	light novel	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	PG-13	2020	spring	2020-04-05	2020-06-21	1440	12	7.75	842	138038	973	1033	Silver Link.	Mainichi Broadcasting System	none	https://myanimelist.net/anime/38555/Otome_Game_no_Hametsu_Flag_shika_Nai_Akuyaku_Reijou_ni_Tensei_shiteshimatta	https://cdn.myanimelist.net/images/anime/1483/107061.jpg
38573	Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki Desu ka?	tv	light novel	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PG-13	2019	summer	2019-07-13	2019-09-28	1380	12	5.73	9323	120515	314	960	J.C.Staff	Toranoana	none	https://myanimelist.net/anime/38573/Tsuujou_Kougeki_ga_Zentai_Kougeki_de_Ni-kai_Kougeki_no_Okaasan_wa_Suki_Desu_ka	https://cdn.myanimelist.net/images/anime/1225/102250.jpg
38610	Tejina-senpai	tv	manga	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	PG-13	2019	summer	2019-07-02	2019-09-17	780	12	6.5	5977	74592	179	1352	LIDENFILMS	Nihon Ad Systems	none	https://myanimelist.net/anime/38610/Tejina-senpai	https://cdn.myanimelist.net/images/anime/1510/99891.jpg
38659	Shinchou Yuusha: Kono Yuusha ga Ore Tsueee Kuse ni Shinchou Sugiru	tv	light novel	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PG-13	2019	fall	2019-10-02	2019-12-27	1380	12	7.71	1136	170918	770	647	White Fox	Kadokawa	Funimation	https://myanimelist.net/anime/38659/Shinchou_Yuusha__Kono_Yuusha_ga_Ore_Tsueee_Kuse_ni_Shinchou_Sugiru	https://cdn.myanimelist.net/images/anime/1715/103419.jpg
387	Haibane Renmei	tv	other	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	PG-13	2002	fall	2002-10-10	2002-12-19	1440	13	8.02	547	169154	4877	578	Radix	Kadokawa Shoten	Funimation	https://myanimelist.net/anime/387/Haibane_Renmei	https://cdn.myanimelist.net/images/anime/9/13134.jpg
38759	Sewayaki Kitsune no Senko-san	tv	web manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	PG-13	2019	spring	2019-04-10	2019-06-26	1380	12	7.52	1639	106952	656	972	Doga Kobo	none	none	https://myanimelist.net/anime/38759/Sewayaki_Kitsune_no_Senko-san	https://cdn.myanimelist.net/images/anime/1814/99677.jpg
38935	Miru Tights	ona	original	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	PG-13	2019	spring	2019-05-11	2019-07-27	240	12	6.77	4546	44782	238	2098	Yokohama Animation Lab	TRUSS	none	https://myanimelist.net/anime/38935/Miru_Tights	https://cdn.myanimelist.net/images/anime/1122/103222.jpg
3901	Baccano! Specials	special	light novel	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	R	2008	winter	2008-02-27	2008-05-28	1740	3	8.22	308	128833	314	778	Brain's Base	Aniplex	Funimation	https://myanimelist.net/anime/3901/Baccano_Specials	https://cdn.myanimelist.net/images/anime/7/9129.jpg
39071	Machikado Mazoku	tv	4-koma manga	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	PG-13	2019	summer	2019-07-12	2019-09-27	1440	12	7.79	933	43304	256	2059	J.C.Staff	Pony Canyon	Sentai Filmworks	https://myanimelist.net/anime/39071/Machikado_Mazoku	https://cdn.myanimelist.net/images/anime/1395/101109.jpg
39195	Beastars	tv	manga	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	R	2019	fall	2019-10-10	2019-12-26	1320	12	8.42	137	134386	1858	849	Orange	Movic	none	https://myanimelist.net/anime/39195/Beastars	https://cdn.myanimelist.net/images/anime/1234/102008.jpg
39196	Mairimashita! Iruma-kun	tv	manga	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	PG-13	2019	fall	2019-10-05	2020-03-07	1380	23	7.84	773	104224	682	1112	Bandai Namco Pictures	NHK	none	https://myanimelist.net/anime/39196/Mairimashita_Iruma-kun	https://cdn.myanimelist.net/images/anime/1009/103187.jpg
39292	Princess Connect! Re:Dive	tv	game	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PG-13	2020	spring	2020-04-07	2020-06-30	1440	13	7.14	3019	84855	391	1445	CygamesPictures	WOWOW	none	https://myanimelist.net/anime/39292/Princess_Connect_Re_Dive	https://cdn.myanimelist.net/images/anime/1810/106070.jpg
39324	Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.	tv	light novel	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	PG-13	2019	summer	2019-07-04	2019-09-19	1380	12	7.06	3331	105231	357	1182	Maho Film	Genco	none	https://myanimelist.net/anime/39324/Uchi_no_Ko_no_Tame_naraba_Ore_wa_Moshikashitara_Maou_mo_Taoseru_kamo_Shirenai	https://cdn.myanimelist.net/images/anime/1568/101203.jpg
39388	Koisuru Asteroid	tv	4-koma manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	PG-13	2020	winter	2020-01-03	2020-03-27	1380	12	6.94	3859	39751	137	2264	Doga Kobo	flying DOG	none	https://myanimelist.net/anime/39388/Koisuru_Asteroid	https://cdn.myanimelist.net/images/anime/1448/106566.jpg
39590	Africa no Salaryman (TV)	tv	web manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	PG-13	2019	fall	2019-10-07	2019-12-23	1380	12	6.56	5510	14215	25	3807	HOTZIPANG	Ai Addiction	none	https://myanimelist.net/anime/39590/Africa_no_Salaryman_TV	https://cdn.myanimelist.net/images/anime/1937/102309.jpg
40060	BNA	ona	original	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	PG-13	2020	spring	2020-04-09	2020-05-06	1440	12	7.64	1039	110918	669	1164	Trigger	Movic	none	https://myanimelist.net/anime/40060/BNA	https://cdn.myanimelist.net/images/anime/1139/106986.jpg
40483	Murenase! Seton Gakuen	tv	manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	PG-13	2020	winter	2020-01-07	2020-03-24	1380	12	7.21	2800	51950	196	1892	Studio Gokumi	Cygames	none	https://myanimelist.net/anime/40483/Murenase_Seton_Gakuen	https://cdn.myanimelist.net/images/anime/1558/104666.jpg
40716	Kakushigoto (TV)	tv	manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	PG-13	2020	spring	2020-04-02	2020-06-18	1380	12	8.07	879	118217	625	1181	Ajia-Do	Dentsu	Funimation	https://myanimelist.net/anime/40716/Kakushigoto_TV	https://cdn.myanimelist.net/images/anime/1476/106372.jpg
4081	Natsume Yuujinchou	tv	manga	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	PG-13	2008	summer	2008-07-08	2008-09-30	1440	13	8.38	185	317657	11139	256	Brain's Base	Aniplex	NIS America, Inc.	https://myanimelist.net/anime/4081/Natsume_Yuujinchou	https://cdn.myanimelist.net/images/anime/7/28859.jpg
4224	Toradora!	tv	light novel	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	PG-13	2008	fall	2008-10-02	2009-03-26	1440	25	8.37	195	1040006	39345	13	J.C.Staff	Genco	NIS America, Inc.	https://myanimelist.net/anime/4224/Toradora	https://cdn.myanimelist.net/images/anime/13/22128.jpg
4382	Suzumiya Haruhi no Yuuutsu (2009)	tv	light novel	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	PG-13	2009	spring	2009-05-22	2009-09-11	1440	14	7.26	2661	337262	1772	225	Kyoto Animation	Kadokawa Shoten	Funimation	https://myanimelist.net/anime/4382/Suzumiya_Haruhi_no_Yuuutsu_2009	https://cdn.myanimelist.net/images/anime/8/75377.jpg
4535	Candy Boy: Nonchalant Talk of the Certain Twin Sisters in Daily Life	ona	original	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	PG-13	2008	spring	2008-05-02	2009-05-08	900	7	6.99	3744	55158	322	1610	AIC	Half H.P Studio	none	https://myanimelist.net/anime/4535/Candy_Boy__Nonchalant_Talk_of_the_Certain_Twin_Sisters_in_Daily_Life	https://cdn.myanimelist.net/images/anime/10/13663.jpg
457	Mushishi	tv	manga	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	PG-13	2005	fall	2005-10-23	2006-06-19	1500	26	8.73	39	459330	19430	126	Artland	Avex Entertainment	Funimation	https://myanimelist.net/anime/457/Mushishi	https://cdn.myanimelist.net/images/anime/2/73862.jpg
4654	Toaru Majutsu no Index	tv	light novel	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	R	2008	fall	2008-10-05	2009-03-19	1380	24	7.52	1558	535710	4735	127	J.C.Staff	Geneon Universal Entertainment	Funimation	https://myanimelist.net/anime/4654/Toaru_Majutsu_no_Index	https://cdn.myanimelist.net/images/anime/2/75533.jpg
488	Ichigo Mashimaro	tv	4-koma manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	PG-13	2005	summer	2005-07-15	2005-10-14	1440	12	7.68	1116	65345	730	1650	Daume	TBS	Sentai Filmworks	https://myanimelist.net/anime/488/Ichigo_Mashimaro	https://cdn.myanimelist.net/images/anime/10/11042.jpg
4898	Kuroshitsuji	tv	manga	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	R	2008	fall	2008-10-03	2009-03-27	1440	24	7.96	615	625191	20553	68	A-1 Pictures	Aniplex	Funimation	https://myanimelist.net/anime/4898/Kuroshitsuji	https://cdn.myanimelist.net/images/anime/5/27013.jpg
5030	Maria†Holic	tv	manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	PG-13	2009	winter	2009-01-04	2009-03-22	1440	12	7.12	3250	127867	479	786	Shaft	Frontier Works	Sentai Filmworks	https://myanimelist.net/anime/5030/Maria†Holic	https://cdn.myanimelist.net/images/anime/2/12187.jpg
5039	Kurozuka	tv	manga	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	R	2008	fall	2008-10-07	2008-12-23	1380	12	6.96	3741	77404	282	1500	Madhouse	Sony Pictures Entertainment	none	https://myanimelist.net/anime/5039/Kurozuka	https://cdn.myanimelist.net/images/anime/4/21844.jpg
5060	Hetalia Axis Powers	ona	web manga	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PG-13	2009	winter	2009-01-24	2010-03-05	300	52	7.64	1268	185571	5116	513	Studio Deen	Frontier Works	Funimation	https://myanimelist.net/anime/5060/Hetalia_Axis_Powers	https://cdn.myanimelist.net/images/anime/5/75791.jpg
5114	Fullmetal Alchemist: Brotherhood	tv	manga	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	R	2009	spring	2009-04-05	2010-07-04	1440	64	9.24	1	1406733	124359	4	Bones	Aniplex	Funimation	https://myanimelist.net/anime/5114/Fullmetal_Alchemist__Brotherhood	https://cdn.myanimelist.net/images/anime/1223/96541.jpg
5141	Taishou Yakyuu Musume.	tv	light novel	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	PG-13	2009	summer	2009-07-03	2009-09-25	1440	12	7.37	2085	16328	28	3623	J.C.Staff	Lantis	Sentai Filmworks	https://myanimelist.net/anime/5141/Taishou_Yakyuu_Musume	https://cdn.myanimelist.net/images/anime/6/22583.jpg
5162	Minami-ke Okaeri	tv	manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	PG-13	2009	winter	2009-01-05	2009-03-30	1440	13	7.62	1348	54597	63	1674	Asread	none	none	https://myanimelist.net/anime/5162/Minami-ke_Okaeri	https://cdn.myanimelist.net/images/anime/10/11458.jpg
5226	Souten Kouro	tv	manga	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	R+	2009	spring	2009-04-08	2009-09-30	1380	26	7.31	2348	14478	40	3810	Madhouse	VAP	none	https://myanimelist.net/anime/5226/Souten_Kouro	https://cdn.myanimelist.net/images/anime/8/13994.jpg
530	Bishoujo Senshi Sailor Moon	tv	manga	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	PG-13	1992	spring	1992-03-07	1993-02-27	1440	46	7.74	1012	201180	7271	466	Toei Animation	TV Asahi	ADV Films	https://myanimelist.net/anime/530/Bishoujo_Senshi_Sailor_Moon	https://cdn.myanimelist.net/images/anime/1440/92258.jpg
5341	Ookami to Koushinryou II	tv	light novel	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PG-13	2009	summer	2009-07-09	2009-09-24	1440	12	8.42	159	306777	3485	265	Brain's Base	Imagin	Funimation	https://myanimelist.net/anime/5341/Ookami_to_Koushinryou_II	https://cdn.myanimelist.net/images/anime/6/59399.jpg
5630	Higashi no Eden	tv	original	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	R	2009	spring	2009-04-10	2009-06-19	1380	11	7.92	673	376368	3861	178	Production I.G	Fuji TV	Funimation	https://myanimelist.net/anime/5630/Higashi_no_Eden	https://cdn.myanimelist.net/images/anime/9/15033.jpg
5671	Saki	tv	manga	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	PG-13	2009	spring	2009-04-06	2009-09-28	1440	25	7.5	1595	75295	800	1563	Gonzo	TV Tokyo	none	https://myanimelist.net/anime/5671/Saki	https://cdn.myanimelist.net/images/anime/12/73933.jpg
5680	K-On!	tv	4-koma manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	PG-13	2009	spring	2009-04-03	2009-06-26	1440	13	7.86	784	556909	14870	86	Kyoto Animation	Pony Canyon	Bandai Entertainment	https://myanimelist.net/anime/5680/K-On	https://cdn.myanimelist.net/images/anime/10/76120.jpg
59	Chobits	tv	manga	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	PG-13	2002	spring	2002-04-03	2002-09-25	1440	26	7.51	1641	342825	3490	230	Madhouse	TBS	Funimation	https://myanimelist.net/anime/59/Chobits	https://cdn.myanimelist.net/images/anime/4/24648.jpg
5909	Seitokai no Ichizon	tv	light novel	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	PG-13	2009	fall	2009-10-03	2009-12-19	1440	12	7.44	1899	143315	656	692	Studio Deen	AMG MUSIC	Sentai Filmworks	https://myanimelist.net/anime/5909/Seitokai_no_Ichizon	https://cdn.myanimelist.net/images/anime/7/19646.jpg
5958	Sora no Otoshimono	tv	manga	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	PG-13	2009	fall	2009-10-05	2009-12-28	1440	13	7.42	1834	361965	3906	291	AIC A.S.T.A.	Kadokawa Shoten	Funimation	https://myanimelist.net/anime/5958/Sora_no_Otoshimono	https://cdn.myanimelist.net/images/anime/5/50307.jpg
6045	Kimi ni Todoke	tv	manga	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	PG-13	2009	fall	2009-10-07	2010-03-31	1320	25	8.11	434	467362	8662	120	Production I.G	VAP	NIS America, Inc.	https://myanimelist.net/anime/6045/Kimi_ni_Todoke	https://cdn.myanimelist.net/images/anime/7/17890.jpg
6164	Aoi Hana	tv	manga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	PG-13	2009	summer	2009-07-02	2009-09-10	1320	11	7.23	2755	61846	346	1481	J.C.Staff	Fuji TV	Nozomi Entertainment	https://myanimelist.net/anime/6164/Aoi_Hana	https://cdn.myanimelist.net/images/anime/3/80255.jpg
6203	Sasameki Koto	tv	manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	PG-13	2009	fall	2009-10-08	2009-12-31	1440	13	7.16	3089	47550	266	1776	AIC	Half H.P Studio	none	https://myanimelist.net/anime/6203/Sasameki_Koto	https://cdn.myanimelist.net/images/anime/9/75225.jpg
6347	Baka to Test to Shoukanjuu	tv	light novel	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	PG-13	2010	winter	2010-01-07	2010-04-01	1440	13	7.73	1036	425610	5252	145	Silver Link.	Lantis	Funimation	https://myanimelist.net/anime/6347/Baka_to_Test_to_Shoukanjuu	https://cdn.myanimelist.net/images/anime/3/50389.jpg
6547	Angel Beats!	tv	original	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	PG-13	2010	spring	2010-04-03	2010-06-26	1440	13	8.28	268	1135196	39071	9	P.A. Works	Aniplex	Sentai Filmworks	https://myanimelist.net/anime/6547/Angel_Beats	https://cdn.myanimelist.net/images/anime/10/22061.jpg
6594	Katanagatari	tv	light novel	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	R	2010	winter	2010-01-26	2010-12-11	3000	12	8.38	160	393093	9179	266	White Fox	Aniplex	NIS America, Inc.	https://myanimelist.net/anime/6594/Katanagatari	https://cdn.myanimelist.net/images/anime/2/50023.jpg
66	Azumanga Daioh	tv	4-koma manga	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	PG-13	2002	spring	2002-04-09	2002-10-01	1440	26	8.03	529	219738	4574	413	J.C.Staff	Genco	ADV Films	https://myanimelist.net/anime/66/Azumanga_Daioh	https://cdn.myanimelist.net/images/anime/1/66.jpg
667	Kashimashi: Girl Meets Girl	tv	manga	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	PG-13	2006	winter	2006-01-12	2006-03-30	1440	12	6.73	4859	38575	173	2045	Studio Hibari	Bandai Visual	Media Blasters	https://myanimelist.net/anime/667/Kashimashi__Girl_Meets_Girl	https://cdn.myanimelist.net/images/anime/9/19498.jpg
6702	Fairy Tail	tv	manga	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	PG-13	2009	fall	2009-10-12	2013-03-30	1440	175	8.03	530	926233	40677	19	Satelight	TV Tokyo	Funimation	https://myanimelist.net/anime/6702/Fairy_Tail	https://cdn.myanimelist.net/images/anime/5/18179.jpg
